10000 4 0
1076     17		18	2354	626
1077     826	253	2349	827
1078     2309	2488	2568	2490
1079     1560	994	492	2649
1080     2243	2530	2244	2487
1081     2012	2721	763	2131
1082     2219	1089	1919	409
1083     1087	1088	1285	1328
1084     2663	1267	2732	2396
1085     1414	1995	1392	2613
1086     552	1069	453	2423
1087     284	282	283	2309
1088     216	2100	635	590
1089     833	832	385	2064
1090     2225	1070	2342	1178
1091     2188	2190	2367	2365
1092     2347	726	1571	1826
1093     2487	2244	2490	2512
1094     71		1416	1464	911
1095     237	827	235	1028
1096     795	1469	723	197
1097     2652	1591	2642	1444
1098     407	500	610	499
1099     2609	2602	1747	2463
1100     2526	7	1479	1529
1101     1787	1667	1241	1658
1102     336	1626	1379	1656
1103     633	2132	93	734
1104     2473	2565	791	1553
1105     2343	2028	2232	2694
1106     465	36	551	2671
1107     2202	2291	1858	839
1108     739	1890	201	1889
1109     1914	2208	566	80
1110     2122	2118	2026	2028
1111     1286	1418	2195	1417
1112     490	491	2259	1394
1113     1604	130	131	2201
1114     890	679	799	2277
1115     134	2018	2059	2020
1116     1013	2588	2589	2535
1117     916	951	696	2714
1118     2410	637	2546	1633
1119     1056	522	521	523
1120     2176	1949	1176	1687
1121     2075	1618	2654	1729
1122     323	207	2048	2140
1123     546	1017	544	2638
1124     2066	1605	737	2202
1125     266	2176	265	2177
1126     2411	2412	2413	2414
1127     1974	1622	1151	212
1128     2149	461	2664	893
1129     807	2333	2332	2101
1130     832	1256	2064	2673
1131     433	2359	2720	2088
1132     169	2188	1648	1494
1133     1659	1670	630	628
1134     276	413	393	2143
1135     1964	2353	430	1695
1136     1390	2564	1457	2115
1137     1733	2721	2167	2166
1138     249	1133	398	768
1139     33		1884	31	2212
1140     400	904	1878	741
1141     2213	2541	2573	1172
1142     2351	2547	2185	2643
1143     963	306	312	2524
1144     191	1820	1272	2470
1145     1823	2302	2362	1813
1146     1658	1240	1610	1666
1147     820	2016	2082	2098
1148     696	916	697	951
1149     1419	2549	328	6
1150     1357	1358	2091	1589
1151     1997	1998	1212	670
1152     145	144	177	2625
1153     2198	2719	2416	971
1154     1643	1124	2663	2732
1155     1685	730	729	2193
1156     2104	435	2467	1657
1157     2510	185	1155	1660
1158     1693	1332	2329	1370
1159     2183	1956	1050	1048
1160     2608	1451	440	2389
1161     2587	1320	1970	1837
1162     293	1021	291	292
1163     1814	2338	1051	2258
1164     306	594	1208	1741
1165     1176	490	2177	2488
1166     815	817	1442	816
1167     2283	2594	2557	2282
1168     1313	2673	1745	2064
1169     2176	2398	37	2177
1170     1758	1130	2664	1131
1171     2632	2388	2596	2171
1172     2282	1504	2118	1225
1173     1984	1229	2498	2712
1174     752	2727	256	2655
1175     1187	2656	2049	1148
1176     883	2112	2580	293
1177     2170	823	2310	2053
1178     2234	1572	2512	2244
1179     1157	1634	1635	2281
1180     2708	1706	2221	1134
1181     2444	685	953	452
1182     729	815	1528	857
1183     38		2293	2400	2176
1184     2430	627	2354	247
1185     1556	561	2239	2658
1186     540	912	2346	2498
1187     2009	256	172	243
1188     2041	1731	1251	140
1189     1251	686	1916	2121
1190     1696	1964	1695	869
1191     2644	2256	1153	936
1192     1785	2097	2017	2099
1193     941	2167	2438	2461
1194     1393	364	2113	2393
1195     1759	2328	2211	2503
1196     2614	2230	721	1943
1197     1803	1402	1475	2052
1198     2279	2203	2280	2267
1199     969	810	2326	2732
1200     67		2356	32	65
1201     376	2694	1617	2402
1202     1042	1985	298	327
1203     2502	1940	1364	2204
1204     2646	940	2569	166
1205     2127	1565	2661	2164
1206     2402	1510	376	2343
1207     830	2498	2375	2497
1208     153	155	315	2405
1209     464	272	270	1257
1210     2685	493	1108	1809
1211     815	1275	1441	857
1212     100	2281	2167	2721
1213     593	317	2240	849
1214     1124	2663	2732	2396
1215     2384	1081	1148	1149
1216     611	1109	1108	2685
1217     1718	362	2549	6
1218     2276	2161	640	2466
1219     2560	2269	2610	427
1220     1475	2648	2341	1177
1221     2074	2316	2102	2163
1222     1172	2541	2573	1170
1223     2371	1811	2372	1812
1224     1962	206	1330	2048
1225     1298	2734	1360	2252
1226     76		326	1921	1067
1227     300	301	299	937
1228     694	2399	1449	2531
1229     2204	2601	2305	1364
1230     2573	929	1172	1170
1231     2397	352	354	2401
1232     1015	10	1189	12
1233     1595	673	2595	1253
1234     127	1031	810	2380
1235     2152	79	2516	1307
1236     2289	1184	2287	2332
1237     2413	1880	2412	1599
1238     855	2143	2192	659
1239     1281	1339	2236	1972
1240     950	1943	2108	2614
1241     1871	1807	1806	2186
1242     2191	1727	659	660
1243     1248	681	2307	125
1244     2175	2174	2581	2623
1245     716	1932	2160	2429
1246     2525	773	2407	2317
1247     2023	2024	2189	2072
1248     809	1503	354	1534
1249     2250	2381	2249	2251
1250     432	1771	1766	1681
1251     1488	21	1261	2276
1252     312	834	313	2181
1253     2137	2375	2136	1081
1254     2670	2532	2078	2077
1255     1803	1177	943	2648
1256     2158	2160	715	717
1257     476	1631	2406	2401
1258     2122	2224	2343	77
1259     1380	236	235	743
1260     975	1639	787	2515
1261     2018	2058	2060	2679
1262     1811	1432	1431	2312
1263     1432	2310	1431	2312
1264     12		10	11	1015
1265     2035	1251	805	2121
1266     340	1701	1316	2675
1267     2652	22	23	1716
1268     559	562	2465	1053
1269     1610	1240	1748	2464
1270     166	2424	2442	388
1271     1785	1543	1452	1451
1272     602	601	1592	213
1273     1934	1477	2336	482
1274     2076	2074	962	2162
1275     775	2296	776	777
1276     400	742	1076	2686
1277     610	409	2219	543
1278     1013	1207	2565	1897
1279     2108	2145	1884	2637
1280     2118	2121	1145	2122
1281     2488	2177	2125	2124
1282     1937	1104	1939	1535
1283     2425	1802	2260	1311
1284     781	2392	2111	364
1285     995	2530	492	2337
1286     2540	2480	2647	2627
1287     2265	1285	2219	1386
1288     817	1441	815	1442
1289     2472	2166	2256	2165
1290     807	1434	2101	446
1291     2162	2275	2087	2085
1292     2080	2351	2548	2350
1293     85		84	357	2320
1294     2572	2504	1894	2454
1295     2117	789	2299	2300
1296     2535	2589	352	2588
1297     1434	2605	53	807
1298     1438	2708	1742	1436
1299     561	1183	562	2626
1300     2019	2151	2417	2416
1301     1962	1355	323	2048
1302     2086	2037	2266	2038
1303     2224	2122	1145	77
1304     563	2218	2521	2217
1305     154	246	1266	494
1306     1423	676	1424	675
1307     2263	2024	2023	1332
1308     1749	1987	1824	2604
1309     664	663	773	2146
1310     234	758	232	2682
1311     1634	1157	141	2281
1312     538	738	201	536
1313     1650	1812	1649	1900
1314     1016	2447	2630	2009
1315     2220	1659	628	1670
1316     1123	22	1521	24
1317     21		2692	962	2693
1318     1797	1845	1927	1696
1319     2012	2131	941	2167
1320     2468	671	1253	673
1321     1628	2598	1629	2676
1322     792	608	1927	609
1323     95		1110	2415	2308
1324     2672	2518	2109	2382
1325     2135	2206	2321	2203
1326     2453	2236	2032	2454
1327     1575	2599	408	865
1328     219	2157	218	998
1329     561	1557	1556	2239
1330     353	1552	1325	2401
1331     2110	2304	2494	2153
1332     1179	1177	2225	2460
1333     631	2059	1648	168
1334     493	1266	246	494
1335     1170	2383	1527	1506
1336     100	1221	2281	818
1337     1580	2543	2407	2633
1338     2358	2296	47	775
1339     400	904	1076	1878
1340     1929	1903	1413	1182
1341     669	1998	1997	670
1342     2170	825	1230	1232
1343     1769	1959	1276	731
1344     1443	1125	770	621
1345     1742	1642	1593	2708
1346     2278	2532	2078	2279
1347     2516	2232	2343	77
1348     2482	49	1253	48
1349     2728	734	2231	2132
1350     427	2126	1709	2269
1351     2441	2075	2595	2074
1352     2547	2362	1339	2235
1353     2189	2428	2429	2430
1354     872	515	2689	513
1355     2114	2216	891	628
1356     2521	1476	2218	563
1357     467	2455	2274	2009
1358     1728	1103	1938	2590
1359     278	2215	240	2233
1360     2155	2156	2666	2561
1361     1658	1666	1610	1667
1362     1931	1934	805	2297
1363     711	766	712	2592
1364     1276	1959	1982	1679
1365     511	832	2673	1239
1366     975	965	2514	966
1367     2414	1737	1736	1738
1368     2674	268	2534	269
1369     1085	2555	2554	2533
1370     228	1365	493	1366
1371     1844	2414	1372	1807
1372     382	546	2575	384
1373     1608	2474	2307	126
1374     2672	2382	149	2703
1375     2124	2398	2177	2125
1376     2660	1091	1090	984
1377     1958	1330	1777	1769
1378     2041	139	1145	1805
1379     2008	2150	2009	2027
1380     1633	837	1990	737
1381     1425	1649	1906	2525
1382     954	1899	2628	478
1383     704	2705	2554	2698
1384     2099	820	2098	2017
1385     620	1244	2642	23
1386     1677	1725	2676	1597
1387     787	2117	2515	2496
1388     2574	1158	2103	2528
1389     2408	2095	2215	2545
1390     1975	551	1176	1545
1391     2313	2314	2315	2316
1392     2605	2627	2606	2607
1393     2202	26	2248	838
1394     2215	2378	2556	1825
1395     2521	2483	2539	2056
1396     1363	931	2283	932
1397     215	635	214	1717
1398     2172	2053	2310	2135
1399     2288	2287	2332	2289
1400     2304	2204	2305	2533
1401     2462	2370	2088	2030
1402     2498	1984	223	1566
1403     214	288	1717	1336
1404     2485	2099	2479	258
1405     1927	792	1696	1780
1406     1666	2464	1240	1610
1407     376	377	2201	1781
1408     588	2241	359	651
1409     361	2563	362	360
1410     1180	957	1413	956
1411     16		79	1307	2516
1412     2323	2277	2324	679
1413     585	1073	1841	2548
1414     761	1666	1667	2339
1415     2099	2017	1785	1166
1416     2629	2606	2534	2043
1417     2587	667	1970	666
1418     2535	1553	509	2286
1419     1466	1660	185	2403
1420     2010	2655	2254	2011
1421     2175	2613	2634	934
1422     413	275	1467	2699
1423     381	2130	2592	2594
1424     311	309	2285	1210
1425     938	402	87	88
1426     373	372	929	2573
1427     2354	2428	2430	2429
1428     348	1517	118	2050
1429     1228	265	2176	2177
1430     2245	2243	2647	2480
1431     565	563	2521	2217
1432     1018	1046	1047	1990
1433     2190	1932	1694	2072
1434     1801	1365	2673	1776
1435     311	309	310	2285
1436     675	674	2271	676
1437     1461	993	762	761
1438     2161	2142	2296	2295
1439     2047	905	1530	906
1440     1643	810	2732	1267
1441     941	1862	1221	2167
1442     2401	2124	2335	2126
1443     2009	2300	2027	2639
1444     2281	2721	1634	1408
1445     1074	1731	1251	2041
1446     695	2641	696	697
1447     359	2237	358	1
1448     55		740	847	2378
1449     2467	2032	472	2104
1450     21		2275	19	2693
1451     2441	2075	2074	962
1452     292	2520	1288	753
1453     2043	1375	2042	730
1454     284	283	419	2309
1455     2135	2311	1587	2247
1456     2469	1158	2161	2102
1457     2556	2212	985	67
1458     2176	1227	264	1226
1459     1819	2643	2470	191
1460     2448	2055	2290	725
1461     2568	2070	2288	2071
1462     1506	1527	1170	865
1463     2185	2547	2236	2182
1464     203	1583	2411	2155
1465     1379	2548	1656	2080
1466     1793	2145	2295	31
1467     721	819	650	2230
1468     2684	180	167	166
1469     2510	1660	2403	185
1470     680	1866	894	2683
1471     493	845	1801	512
1472     1665	748	2040	245
1473     2416	2251	2330	1401
1474     498	1630	861	2257
1475     1880	2412	1738	2413
1476     1266	845	512	371
1477     1719	1718	1419	6
1478     462	1791	1594	2100
1479     2268	1709	2126	2269
1480     1789	2231	496	1619
1481     850	2054	2435	2206
1482     2044	342	343	269
1483     682	475	1490	2530
1484     1933	1405	2564	1406
1485     981	980	2611	982
1486     681	2480	1233	2695
1487     2557	931	2509	2283
1488     1647	2729	2509	2510
1489     2528	2161	2466	2574
1490     663	2146	2089	773
1491     555	2660	1828	1073
1492     153	2354	247	2069
1493     716	1447	717	2160
1494     2567	2117	2496	2174
1495     881	880	914	1968
1496     662	1906	663	2146
1497     1269	392	2427	1126
1498     2124	2401	2335	2062
1499     1765	280	418	2733
1500     2592	2394	1815	1483
1501     2401	2661	354	1631
1502     1229	911	2498	830
1503     464	1152	272	1646
1504     510	508	509	2475
1505     2571	1505	2014	2439
1506     2086	699	1651	107
1507     2491	469	2518	1494
1508     2359	1766	1681	432
1509     2390	2132	93	633
1510     2348	2301	901	902
1511     2150	2027	2008	2152
1512     150	1966	849	2323
1513     801	74	923	209
1514     1194	533	1991	1992
1515     1554	2310	1432	2090
1516     2263	2131	2379	2189
1517     176	175	1867	549
1518     2086	1966	2323	890
1519     2154	2153	2204	2110
1520     1177	2460	2648	2225
1521     2009	2274	465	2512
1522     230	229	1751	655
1523     1034	521	523	746
1524     2574	2161	1158	2528
1525     2522	2316	2483	2596
1526     2487	2490	2244	2243
1527     187	2704	398	478
1528     2381	1470	1453	2114
1529     590	635	215	1961
1530     2190	2365	2366	2367
1531     2605	2647	2562	2606
1532     2494	2263	1332	2493
1533     42		1828	127	2422
1534     2218	1476	136	563
1535     526	1964	1534	2353
1536     2469	356	357	2320
1537     2161	2163	2295	2296
1538     1755	345	2507	2146
1539     1848	2153	318	2550
1540     678	2154	2324	2665
1541     1936	2660	811	2396
1542     2270	1503	2271	675
1543     2521	2483	2056	2522
1544     1141	2653	1142	114
1545     253	826	2566	255
1546     2197	2020	2059	2367
1547     292	753	2527	2392
1548     2559	2060	2160	1932
1549     2492	1739	1165	1161
1550     2542	919	2507	2342
1551     1179	941	2460	2461
1552     423	1398	989	2314
1553     2460	941	2571	2439
1554     1579	1974	1436	1134
1555     2538	2091	1	561
1556     422	1479	366	2371
1557     1437	1436	1974	1150
1558     74		801	2500	209
1559     228	1365	1239	2673
1560     97		96	448	2622
1561     2281	1408	1430	2012
1562     2149	2584	2152	1429
1563     2083	2016	2180	2369
1564     547	116	118	2050
1565     1622	920	1151	2577
1566     965	966	967	2348
1567     2232	2026	2028	2122
1568     202	204	976	2666
1569     2630	2681	1373	1016
1570     2639	2027	2490	2289
1571     366	2372	1479	367
1572     2636	2637	2108	1884
1573     2194	2147	2544	2234
1574     1287	439	1513	2341
1575     777	1994	772	2357
1576     2112	293	883	292
1577     2183	1981	1048	190
1578     70		69	431	835
1579     1238	1530	1481	2047
1580     2197	2438	2439	2131
1581     345	1755	1756	2146
1582     2118	2120	1225	1145
1583     1242	2659	2269	2688
1584     2449	824	1661	2247
1585     952	918	953	2444
1586     2732	811	2396	1267
1587     1695	2353	2179	1534
1588     2172	2311	2312	2670
1589     930	1561	1914	2207
1590     2371	2525	2526	2372
1591     685	953	947	2264
1592     417	72	416	1929
1593     197	198	723	1187
1594     2104	57	2032	2453
1595     1138	1137	1062	2081
1596     2699	2143	2427	2093
1597     1451	2389	1785	847
1598     803	1074	1251	805
1599     2544	1130	2148	2147
1600     974	2680	2424	2426
1601     1054	2556	67	1213
1602     2397	1631	1568	2401
1603     2198	2428	2019	2160
1604     802	1691	1790	209
1605     2023	2024	2072	1693
1606     1555	776	1590	2296
1607     1579	1706	1134	2221
1608     1414	614	364	1995
1609     741	1563	2676	1878
1610     923	1077	2277	802
1611     743	2701	253	1028
1612     2082	2369	2083	2370
1613     645	182	183	1036
1614     2068	2108	2102	2314
1615     1311	2426	1802	695
1616     935	143	1350	2046
1617     122	830	2497	1223
1618     1052	1053	1051	2338
1619     956	417	72	2499
1620     513	1904	1867	657
